Time (UTC),Open,High,Low,Close,Volume 
2024.02.12 15:45:00,2013.285,2013.995,2013.045,2013.895,0.06639
2024.02.12 15:50:00,2013.895,2014.165,2011.985,2012.415,0.08845
2024.02.12 15:55:00,2012.395,2013.485,2012.055,2013.045,0.05667
2024.02.12 16:00:00,2013.125,2013.125,2011.795,2012.455,0.0543
2024.02.12 16:05:00,2012.495,2013.805,2011.915,2013.765,0.09392
2024.02.12 16:10:00,2013.795,2014.135,2012.975,2013.715,0.07701
2024.02.12 16:15:00,2013.765,2014.855,2013.765,2014.685,0.05316
2024.02.12 16:20:00,2014.775,2014.795,2014.005,2014.098,0.0423
2024.02.12 16:25:00,2014.098,2015.085,2013.905,2014.905,0.19587
2024.02.12 16:30:00,2014.915,2015.675,2014.915,2015.365,0.1788
2024.02.12 16:35:00,2015.315,2016.265,2015.185,2016.115,0.20526
2024.02.12 16:40:00,2016.075,2016.145,2015.255,2015.255,0.05817
2024.02.12 16:45:00,2015.165,2015.675,2014.965,2015.435,0.04452
2024.02.12 16:50:00,2015.365,2015.815,2014.645,2015.815,0.05661
2024.02.12 16:55:00,2015.765,2015.915,2015.235,2015.865,0.04812
2024.02.12 17:00:00,2015.865,2016.325,2015.585,2015.995,0.06384
2024.02.12 17:05:00,2016.045,2016.575,2016.005,2016.275,0.04161
2024.02.12 17:10:00,2016.215,2016.305,2015.685,2016.205,0.03711
2024.02.12 17:15:00,2016.245,2016.615,2015.575,2015.725,0.05547
2024.02.12 17:20:00,2015.715,2016.695,2015.605,2016.635,0.03462
2024.02.12 17:25:00,2016.705,2017.715,2016.705,2017.425,0.10872
2024.02.12 17:30:00,2017.455,2018.345,2017.435,2018.145,0.30376
2024.02.12 17:35:00,2018.135,2018.255,2017.285,2017.315,0.22056
2024.02.12 17:40:00,2017.295,2018.115,2016.895,2017.675,0.06808
2024.02.12 17:45:00,2017.675,2017.945,2017.285,2017.885,0.05247
2024.02.12 17:50:00,2017.915,2020.105,2017.915,2019.698,0.07857
2024.02.12 17:55:00,2019.705,2020.075,2019.125,2019.235,0.17757
2024.02.12 18:00:00,2019.235,2019.798,2018.185,2018.635,0.23689
2024.02.12 18:05:00,2018.705,2019.348,2018.625,2019.135,0.11061
2024.02.12 18:10:00,2019.145,2019.215,2017.905,2017.915,0.25671
2024.02.12 18:15:00,2017.915,2018.795,2017.698,2018.785,0.04953
2024.02.12 18:20:00,2018.885,2020.148,2018.765,2020.005,0.16177
2024.02.12 18:25:00,2020.015,2020.195,2019.015,2019.205,0.23834
2024.02.12 18:30:00,2019.208,2019.798,2018.715,2019.525,0.15435
2024.02.12 18:35:00,2019.525,2020.598,2019.505,2020.425,0.28789
2024.02.12 18:40:00,2020.435,2021.065,2020.325,2020.598,0.21642
2024.02.12 18:45:00,2020.595,2021.298,2020.498,2021.098,0.0985
2024.02.12 18:50:00,2021.105,2021.398,2020.905,2021.145,0.11145
2024.02.12 18:55:00,2021.175,2021.448,2021.045,2021.395,0.10983
2024.02.12 19:00:00,2021.365,2021.375,2020.898,2021.255,0.12444
2024.02.12 19:05:00,2021.298,2021.415,2021.055,2021.398,0.09804
2024.02.12 19:10:00,2021.365,2021.435,2020.628,2020.658,0.08087
2024.02.12 19:15:00,2020.585,2020.898,2020.198,2020.715,0.17028
2024.02.12 19:20:00,2020.685,2020.715,2019.995,2020.275,0.12507
2024.02.12 19:25:00,2020.208,2020.255,2018.565,2019.075,0.10147
2024.02.12 19:30:00,2019.055,2019.165,2018.595,2018.915,0.01998
2024.02.12 19:35:00,2018.895,2019.075,2018.545,2018.795,0.01632
2024.02.12 19:40:00,2018.825,2020.165,2018.795,2019.605,0.05304
2024.02.12 19:45:00,2019.605,2019.645,2019.135,2019.205,0.36757
2024.02.12 19:50:00,2019.195,2019.258,2018.535,2018.905,0.286
2024.02.12 19:55:00,2018.915,2019.168,2018.755,2019.028,0.09214
2024.02.12 20:00:00,2019.025,2019.598,2018.715,2019.215,0.10848
2024.02.12 20:05:00,2019.205,2019.865,2019.105,2019.605,0.04242
2024.02.12 20:10:00,2019.545,2019.835,2019.335,2019.625,0.01756
2024.02.12 20:15:00,2019.665,2019.695,2019.435,2019.485,0.1407
2024.02.12 20:20:00,2019.478,2019.588,2019.055,2019.065,0.198
2024.02.12 20:25:00,2019.065,2019.465,2018.965,2019.165,0.18905
2024.02.12 20:30:00,2019.185,2019.328,2019.035,2019.155,0.17984
2024.02.12 20:35:00,2019.168,2019.625,2018.955,2019.575,0.16514
2024.02.12 20:40:00,2019.575,2019.855,2019.335,2019.728,0.17429
2024.02.12 20:45:00,2019.735,2020.308,2019.728,2020.208,0.07607
2024.02.12 20:50:00,2020.215,2020.408,2019.795,2020.055,0.11737
2024.02.12 20:55:00,2020.055,2020.275,2019.865,2019.955,0.07506
2024.02.12 21:00:00,2020.035,2020.358,2019.978,2020.218,0.05098
2024.02.12 21:05:00,2020.268,2020.408,2020.135,2020.168,0.03896
2024.02.12 21:10:00,2020.165,2020.208,2019.935,2020.008,0.03228
2024.02.12 21:15:00,2019.975,2020.298,2019.975,2020.175,0.0461
2024.02.12 21:20:00,2020.145,2020.145,2019.798,2019.898,0.04948
2024.02.12 21:25:00,2019.905,2019.988,2019.715,2019.868,0.04686
2024.02.12 21:30:00,2019.868,2020.008,2019.608,2019.608,0.04244
2024.02.12 21:35:00,2019.645,2019.668,2019.418,2019.595,0.0427
2024.02.12 21:40:00,2019.568,2019.748,2019.534,2019.708,0.04915
2024.02.12 21:45:00,2019.463,2019.925,2019.305,2019.758,0.04449
2024.02.12 21:50:00,2019.738,2019.978,2019.725,2019.838,0.02601
2024.02.12 21:55:00,2019.868,2019.948,2019.725,2019.885,0.03236
2024.02.12 23:00:00,2019.188,2020.095,2019.188,2019.654,0.04869
2024.02.12 23:05:00,2019.654,2019.654,2018.964,2018.964,0.02568
2024.02.12 23:10:00,2018.964,2019.025,2018.755,2018.775,0.0216
2024.02.12 23:15:00,2018.835,2018.935,2018.745,2018.745,0.00768
2024.02.12 23:20:00,2018.795,2019.045,2018.785,2019.045,0.0072
2024.02.12 23:25:00,2019.035,2019.105,2018.885,2018.925,0.003
2024.02.12 23:30:00,2019.025,2019.025,2018.578,2018.578,0.02424
2024.02.12 23:35:00,2018.578,2018.645,2018.525,2018.645,0.00882
2024.02.12 23:40:00,2018.635,2018.795,2018.635,2018.765,0.00261
2024.02.12 23:45:00,2018.735,2019.035,2018.655,2018.725,0.00636
2024.02.12 23:50:00,2018.705,2018.875,2018.675,2018.745,0.00816
2024.02.12 23:55:00,2018.745,2018.945,2018.705,2018.845,0.01104
2024.02.13 00:00:00,2018.785,2019.255,2018.785,2018.955,0.02376
2024.02.13 00:05:00,2018.865,2018.985,2018.685,2018.725,0.02088
2024.02.13 00:10:00,2018.775,2018.975,2018.235,2018.795,0.02676
2024.02.13 00:15:00,2018.845,2019.465,2018.405,2018.435,0.01944
2024.02.13 00:20:00,2018.415,2018.525,2018.265,2018.415,0.00942
2024.02.13 00:25:00,2018.395,2018.995,2018.395,2018.685,0.0222
2024.02.13 00:30:00,2018.665,2019.145,2018.665,2018.755,0.01992
2024.02.13 00:35:00,2018.795,2019.045,2018.715,2018.995,0.006
2024.02.13 00:40:00,2019.035,2019.035,2018.585,2018.725,0.0081
2024.02.13 00:45:00,2018.685,2019.245,2018.675,2019.175,0.00768
2024.02.13 00:50:00,2019.205,2019.265,2018.975,2019.115,0.01638
2024.02.13 00:55:00,2019.085,2019.415,2019.085,2019.398,0.02261
2024.02.13 01:00:00,2019.334,2021.125,2019.324,2020.915,0.05626
2024.02.13 01:05:00,2020.975,2021.078,2020.318,2020.318,0.03717
2024.02.13 01:10:00,2020.298,2020.518,2020.135,2020.178,0.02109
2024.02.13 01:15:00,2020.198,2020.215,2019.585,2019.725,0.01696
2024.02.13 01:20:00,2019.805,2020.025,2019.665,2019.815,0.02088
2024.02.13 01:25:00,2019.795,2019.895,2019.685,2019.775,0.0288
2024.02.13 01:30:00,2019.775,2020.585,2019.775,2020.525,0.03312
2024.02.13 01:35:00,2020.525,2020.685,2020.325,2020.355,0.0174
2024.02.13 01:40:00,2020.345,2020.605,2020.345,2020.515,0.01032
2024.02.13 01:45:00,2020.495,2020.545,2020.018,2020.175,0.0144
2024.02.13 01:50:00,2020.145,2020.215,2019.605,2020.015,0.02586
2024.02.13 01:55:00,2020.045,2020.335,2019.975,2020.235,0.01626
2024.02.13 02:00:00,2020.235,2020.255,2019.515,2019.535,0.0159
2024.02.13 02:05:00,2019.495,2019.558,2019.238,2019.518,0.0159
2024.02.13 02:10:00,2019.515,2019.665,2019.278,2019.365,0.0141
2024.02.13 02:15:00,2019.385,2019.465,2019.165,2019.308,0.01236
2024.02.13 02:20:00,2019.358,2019.405,2019.005,2019.395,0.01653
2024.02.13 02:25:00,2019.375,2019.485,2019.205,2019.265,0.0114
2024.02.13 02:30:00,2019.295,2019.575,2019.135,2019.545,0.01158
2024.02.13 02:35:00,2019.545,2019.715,2019.365,2019.545,0.01248
2024.02.13 02:40:00,2019.525,2019.695,2019.435,2019.655,0.00984
2024.02.13 02:45:00,2019.665,2019.705,2019.315,2019.605,0.00588
2024.02.13 02:50:00,2019.595,2019.595,2019.038,2019.118,0.02781
2024.02.13 02:55:00,2019.098,2019.198,2018.818,2018.838,0.028
2024.02.13 03:00:00,2018.775,2019.005,2018.338,2018.338,0.03522
2024.02.13 03:05:00,2018.398,2018.655,2017.598,2017.618,0.03626
2024.02.13 03:10:00,2017.505,2017.795,2017.248,2017.545,0.03476
2024.02.13 03:15:00,2017.525,2017.645,2016.925,2017.005,0.01428
2024.02.13 03:20:00,2017.025,2017.185,2016.785,2017.065,0.01152
2024.02.13 03:25:00,2017.075,2017.535,2017.075,2017.525,0.01974
2024.02.13 03:30:00,2017.475,2017.555,2017.165,2017.455,0.02706
2024.02.13 03:35:00,2017.455,2017.825,2017.385,2017.795,0.0186
2024.02.13 03:40:00,2017.795,2018.475,2017.795,2018.375,0.0186
2024.02.13 03:45:00,2018.385,2018.635,2018.365,2018.558,0.02082
2024.02.13 03:50:00,2018.575,2018.835,2018.485,2018.785,0.02412
2024.02.13 03:55:00,2018.785,2018.815,2018.495,2018.498,0.01386
2024.02.13 04:00:00,2018.475,2018.725,2018.315,2018.415,0.00714
2024.02.13 04:05:00,2018.505,2019.055,2018.475,2019.015,0.01248
2024.02.13 04:10:00,2018.955,2019.515,2018.955,2019.155,0.01125
2024.02.13 04:15:00,2019.175,2019.505,2019.125,2019.225,0.00876
2024.02.13 04:20:00,2019.145,2019.145,2018.835,2018.935,0.0066
2024.02.13 04:25:00,2018.925,2019.245,2018.925,2019.245,0.01176
2024.02.13 04:30:00,2019.235,2019.235,2018.975,2019.065,0.00948
2024.02.13 04:35:00,2019.075,2019.315,2018.835,2019.065,0.00948
2024.02.13 04:40:00,2019.085,2019.145,2018.795,2018.895,0.0078
2024.02.13 04:45:00,2018.835,2018.935,2018.785,2018.825,0.00684
2024.02.13 04:50:00,2018.805,2019.045,2018.635,2018.658,0.00813
2024.02.13 04:55:00,2018.665,2018.965,2018.558,2018.895,0.0132
2024.02.13 05:00:00,2018.905,2019.475,2018.905,2019.405,0.00906
2024.02.13 05:05:00,2019.395,2019.915,2019.205,2019.895,0.02328
2024.02.13 05:10:00,2019.805,2019.935,2019.545,2019.885,0.01338
2024.02.13 05:15:00,2019.905,2019.905,2019.475,2019.485,0.01302
2024.02.13 05:20:00,2019.485,2019.885,2019.385,2019.785,0.01032
2024.02.13 05:25:00,2019.765,2020.155,2019.665,2020.005,0.00882
2024.02.13 05:30:00,2019.975,2020.205,2019.765,2020.065,0.02334
2024.02.13 05:35:00,2020.085,2020.605,2019.975,2020.475,0.01398
2024.02.13 05:40:00,2020.455,2020.855,2020.415,2020.645,0.0168
2024.02.13 05:45:00,2020.695,2021.365,2020.695,2021.155,0.01968
2024.02.13 05:50:00,2021.155,2021.565,2021.155,2021.245,0.018
2024.02.13 05:55:00,2021.265,2021.275,2020.618,2020.675,0.01488
2024.02.13 06:00:00,2020.715,2020.885,2020.635,2020.755,0.00918
2024.02.13 06:05:00,2020.765,2021.055,2020.755,2021.055,0.00696
2024.02.13 06:10:00,2021.065,2021.345,2020.855,2021.315,0.01044
2024.02.13 06:15:00,2021.325,2021.345,2021.095,2021.255,0.01146
2024.02.13 06:20:00,2021.235,2022.075,2021.235,2021.765,0.02568
2024.02.13 06:25:00,2021.765,2021.915,2021.395,2021.525,0.0135
2024.02.13 06:30:00,2021.545,2022.185,2021.545,2021.875,0.01542
2024.02.13 06:35:00,2021.865,2022.245,2021.775,2022.185,0.0078
2024.02.13 06:40:00,2022.215,2022.735,2022.055,2022.558,0.02646
2024.02.13 06:45:00,2022.555,2023.705,2022.495,2023.385,0.03216
2024.02.13 06:50:00,2023.415,2023.775,2023.375,2023.655,0.02418
2024.02.13 06:55:00,2023.685,2023.995,2023.555,2023.595,0.01883
2024.02.13 07:00:00,2023.585,2024.358,2023.378,2024.185,0.11967
2024.02.13 07:05:00,2024.215,2024.475,2024.075,2024.295,0.11334
2024.02.13 07:10:00,2024.295,2024.435,2024.045,2024.135,0.03534
2024.02.13 07:15:00,2024.208,2024.405,2023.925,2024.195,0.03311
2024.02.13 07:20:00,2024.245,2024.665,2024.018,2024.245,0.04017
2024.02.13 07:25:00,2024.285,2024.785,2023.895,2024.525,0.04974
2024.02.13 07:30:00,2024.605,2024.605,2023.815,2024.235,0.06762
2024.02.13 07:35:00,2024.225,2024.425,2023.745,2024.235,0.04539
2024.02.13 07:40:00,2024.235,2024.785,2024.235,2024.585,0.02964
2024.02.13 07:45:00,2024.665,2025.705,2024.585,2025.585,0.07182
2024.02.13 07:50:00,2025.585,2025.595,2024.515,2024.795,0.0983
2024.02.13 07:55:00,2024.895,2025.485,2024.805,2025.125,0.05487
2024.02.13 08:00:00,2025.165,2025.815,2024.935,2025.625,0.03144
2024.02.13 08:05:00,2025.635,2025.725,2025.195,2025.315,0.04884
2024.02.13 08:10:00,2025.335,2025.465,2024.715,2024.805,0.02238
2024.02.13 08:15:00,2024.845,2025.015,2024.478,2024.558,0.05157
2024.02.13 08:20:00,2024.545,2024.935,2024.405,2024.645,0.03429
2024.02.13 08:25:00,2024.635,2025.125,2024.558,2024.738,0.07989
2024.02.13 08:30:00,2024.738,2025.798,2024.725,2025.635,0.05214
2024.02.13 08:35:00,2025.655,2026.045,2025.118,2025.445,0.05109
2024.02.13 08:40:00,2025.385,2025.665,2025.118,2025.118,0.07128
2024.02.13 08:45:00,2025.075,2026.045,2024.875,2025.698,0.24334
2024.02.13 08:50:00,2025.698,2026.165,2025.688,2025.695,0.08532
2024.02.13 08:55:00,2025.688,2026.195,2025.685,2026.075,0.05319
2024.02.13 09:00:00,2026.005,2026.338,2025.498,2025.738,0.09789
2024.02.13 09:05:00,2025.725,2025.798,2025.468,2025.525,0.06238
2024.02.13 09:10:00,2025.565,2025.625,2025.125,2025.138,0.04641
2024.02.13 09:15:00,2025.138,2025.365,2025.095,2025.138,0.03231
2024.02.13 09:20:00,2025.138,2025.745,2025.118,2025.735,0.04161
2024.02.13 09:25:00,2025.705,2026.065,2025.325,2025.405,0.04425
2024.02.13 09:30:00,2025.385,2026.105,2025.325,2025.915,0.02832
2024.02.13 09:35:00,2025.905,2026.175,2025.695,2026.015,0.02682
2024.02.13 09:40:00,2026.015,2026.205,2025.765,2026.105,0.02184
2024.02.13 09:45:00,2026.205,2026.445,2025.995,2026.345,0.02448
2024.02.13 09:50:00,2026.325,2026.435,2026.035,2026.275,0.02964
2024.02.13 09:55:00,2026.305,2026.835,2026.145,2026.595,0.01722
2024.02.13 10:00:00,2026.615,2026.995,2026.595,2026.618,0.0576
2024.02.13 10:05:00,2026.625,2026.808,2026.068,2026.615,0.21681
2024.02.13 10:10:00,2026.635,2026.785,2026.385,2026.605,0.1662
2024.02.13 10:15:00,2026.625,2026.975,2026.405,2026.925,0.05512
2024.02.13 10:20:00,2026.955,2026.955,2026.115,2026.138,0.04302
2024.02.13 10:25:00,2026.158,2026.805,2025.985,2026.618,0.03336
2024.02.13 10:30:00,2026.598,2026.718,2026.238,2026.605,0.14175
2024.02.13 10:35:00,2026.615,2027.225,2026.615,2027.078,0.04815
2024.02.13 10:40:00,2027.058,2027.178,2026.788,2026.978,0.07917
2024.02.13 10:45:00,2026.978,2027.955,2026.915,2027.098,0.05226
2024.02.13 10:50:00,2027.098,2027.478,2026.928,2026.928,0.08583
2024.02.13 10:55:00,2026.895,2026.928,2026.428,2026.458,0.08806
2024.02.13 11:00:00,2026.458,2026.738,2026.015,2026.555,0.07598
2024.02.13 11:05:00,2026.545,2027.005,2026.395,2026.945,0.02559
2024.02.13 11:10:00,2026.945,2027.455,2026.745,2027.125,0.03288
2024.02.13 11:15:00,2027.205,2027.925,2027.205,2027.915,0.04158
2024.02.13 11:20:00,2027.915,2028.835,2027.765,2028.835,0.14824
2024.02.13 11:25:00,2028.855,2029.015,2028.508,2028.745,0.05925
2024.02.13 11:30:00,2028.785,2028.795,2028.255,2028.495,0.01689
2024.02.13 11:35:00,2028.455,2029.255,2028.445,2028.865,0.02893
2024.02.13 11:40:00,2028.905,2028.925,2027.745,2028.155,0.0999
2024.02.13 11:45:00,2028.125,2028.455,2027.895,2028.125,0.02163
2024.02.13 11:50:00,2027.975,2028.055,2027.275,2027.605,0.03516
2024.02.13 11:55:00,2027.655,2027.845,2027.465,2027.565,0.03681
2024.02.13 12:00:00,2027.565,2028.328,2027.475,2027.908,0.19056
2024.02.13 12:05:00,2027.905,2028.658,2027.698,2027.698,0.18852
2024.02.13 12:10:00,2027.695,2028.628,2027.548,2028.525,0.17826
2024.02.13 12:15:00,2028.485,2028.525,2027.398,2027.775,0.11754
2024.02.13 12:20:00,2027.815,2028.055,2027.285,2027.555,0.0624
2024.02.13 12:25:00,2027.575,2028.125,2027.575,2027.855,0.01533
2024.02.13 12:30:00,2027.885,2028.375,2027.425,2027.645,0.08358
2024.02.13 12:35:00,2027.645,2027.745,2027.395,2027.575,0.14076
2024.02.13 12:40:00,2027.595,2028.455,2027.595,2028.315,0.018
2024.02.13 12:45:00,2028.315,2028.745,2028.165,2028.505,0.03321
2024.02.13 12:50:00,2028.545,2028.915,2028.345,2028.475,0.02592
2024.02.13 12:55:00,2028.445,2028.585,2027.965,2028.175,0.02697
2024.02.13 13:00:00,2028.155,2028.545,2027.675,2028.345,0.06318
2024.02.13 13:05:00,2028.305,2028.825,2027.875,2028.085,0.05874
2024.02.13 13:10:00,2028.095,2028.555,2027.775,2028.415,0.05124
2024.02.13 13:15:00,2028.365,2028.895,2027.645,2027.775,0.0693
2024.02.13 13:20:00,2027.775,2028.878,2027.485,2028.565,0.10905
2024.02.13 13:25:00,2028.575,2029.795,2028.295,2029.128,0.16055
2024.02.13 13:30:00,2029.128,2032.845,2013.905,2015.485,0.81516
2024.02.13 13:35:00,2015.615,2017.154,2013.685,2015.355,0.73015
2024.02.13 13:40:00,2015.315,2015.315,2010.655,2011.485,0.6702
2024.02.13 13:45:00,2011.478,2012.445,2006.295,2007.315,0.5097
2024.02.13 13:50:00,2007.295,2008.475,2005.945,2005.955,0.34561
2024.02.13 13:55:00,2005.975,2006.335,2002.925,2004.275,0.26285
2024.02.13 14:00:00,2004.305,2004.305,2001.805,2002.515,0.33058
2024.02.13 14:05:00,2002.515,2002.995,2001.085,2001.895,0.19485
2024.02.13 14:10:00,2001.965,2001.965,2000.035,2001.475,0.21731
2024.02.13 14:15:00,2001.445,2005.845,2001.215,2002.915,0.23835
2024.02.13 14:20:00,2002.855,2003.355,2000.985,2001.555,0.2028
2024.02.13 14:25:00,2001.538,2004.385,2000.975,2001.255,0.40172
2024.02.13 14:30:00,2001.165,2001.165,1995.615,1998.385,0.38861
2024.02.13 14:35:00,1998.325,2000.335,1997.418,1997.474,0.57909
2024.02.13 14:40:00,1997.455,1998.038,1996.075,1997.445,0.4975
2024.02.13 14:45:00,1997.545,1997.545,1994.948,1995.585,0.25193
2024.02.13 14:50:00,1995.555,1995.555,1993.445,1993.758,0.31638
2024.02.13 14:55:00,1993.758,1996.255,1992.415,1995.615,0.17451
2024.02.13 15:00:00,1995.645,1995.845,1992.625,1992.785,0.29854
2024.02.13 15:05:00,1992.785,1992.785,1989.985,1991.175,0.16758
2024.02.13 15:10:00,1991.135,1992.565,1990.155,1990.945,0.20073
2024.02.13 15:15:00,1990.895,1993.665,1990.345,1993.475,0.17216
2024.02.13 15:20:00,1993.455,1994.735,1992.045,1993.345,0.17728
2024.02.13 15:25:00,1993.345,1995.235,1993.305,1993.695,0.2013
2024.02.13 15:30:00,1993.655,1994.085,1991.595,1991.915,0.14742
2024.02.13 15:35:00,1991.915,1992.915,1991.475,1992.725,0.11919
2024.02.13 15:40:00,1992.705,1993.595,1991.305,1991.658,0.11925
2024.02.13 15:45:00,1991.675,1992.205,1990.885,1991.535,0.11679
2024.02.13 15:50:00,1991.505,1992.235,1990.715,1991.815,0.12603
2024.02.13 15:55:00,1991.775,1992.145,1991.385,1992.145,0.10527
2024.02.13 16:00:00,1992.155,1994.995,1991.774,1994.995,0.12282
2024.02.13 16:05:00,1994.995,1995.865,1994.135,1995.845,0.09552
2024.02.13 16:10:00,1995.735,1995.945,1994.095,1994.795,0.10729
2024.02.13 16:15:00,1994.775,1994.805,1993.035,1993.695,0.09981
2024.02.13 16:20:00,1993.695,1994.475,1992.745,1994.325,0.08979
2024.02.13 16:25:00,1994.405,1995.205,1993.325,1993.955,0.12441
2024.02.13 16:30:00,1993.995,1995.325,1993.815,1995.305,0.08736
2024.02.13 16:35:00,1995.325,1997.665,1995.085,1997.345,0.11202
2024.02.13 16:40:00,1997.335,1997.755,1993.765,1993.865,0.10431
2024.02.13 16:45:00,1993.765,1994.445,1993.095,1994.445,0.07395
2024.02.13 16:50:00,1994.485,1994.845,1993.545,1994.715,0.04599
2024.02.13 16:55:00,1994.665,1995.035,1994.145,1994.815,0.05697
2024.02.13 17:00:00,1994.845,1995.155,1994.155,1995.085,0.06675
2024.02.13 17:05:00,1995.085,1995.295,1994.555,1995.295,0.08226
2024.02.13 17:10:00,1995.295,1995.935,1995.205,1995.355,0.03612
2024.02.13 17:15:00,1995.325,1995.565,1994.585,1994.695,0.06318
2024.02.13 17:20:00,1994.695,1994.695,1993.505,1993.525,0.06507
2024.02.13 17:25:00,1993.525,1993.805,1992.795,1992.795,0.0633
2024.02.13 17:30:00,1992.795,1993.695,1992.785,1993.505,0.05526
2024.02.13 17:35:00,1993.505,1993.905,1993.315,1993.685,0.04923
2024.02.13 17:40:00,1993.645,1993.855,1993.435,1993.835,0.03966
2024.02.13 17:45:00,1993.745,1993.815,1993.055,1993.675,0.04434
2024.02.13 17:50:00,1993.675,1994.105,1993.225,1994.025,0.0354
2024.02.13 17:55:00,1993.985,1994.045,1992.735,1993.615,0.0588
2024.02.13 18:00:00,1993.615,1994.475,1993.345,1994.285,0.05148
2024.02.13 18:05:00,1994.335,1995.645,1994.245,1995.615,0.0357
2024.02.13 18:10:00,1995.615,1995.695,1994.445,1994.515,0.05805
2024.02.13 18:15:00,1994.625,1994.965,1994.385,1994.655,0.04191
2024.02.13 18:20:00,1994.655,1994.785,1993.705,1993.915,0.0543
2024.02.13 18:25:00,1993.935,1994.545,1993.235,1994.475,0.09336
2024.02.13 18:30:00,1994.465,1995.525,1994.145,1995.225,0.06858
2024.02.13 18:35:00,1995.225,1995.435,1994.985,1995.205,0.03588
2024.02.13 18:40:00,1995.165,1995.245,1994.015,1994.075,0.03798
2024.02.13 18:45:00,1994.145,1994.365,1993.725,1993.785,0.04344
2024.02.13 18:50:00,1993.715,1994.005,1993.265,1993.405,0.04392
2024.02.13 18:55:00,1993.405,1993.525,1993.055,1993.425,0.03588
2024.02.13 19:00:00,1993.425,1993.715,1992.835,1993.155,0.04524
2024.02.13 19:05:00,1993.155,1993.235,1992.345,1992.365,0.03078
2024.02.13 19:10:00,1992.365,1992.865,1992.245,1992.635,0.03228
2024.02.13 19:15:00,1992.635,1992.905,1991.865,1992.225,0.0411
2024.02.13 19:20:00,1992.255,1992.895,1992.115,1992.295,0.02712
2024.02.13 19:25:00,1992.315,1992.355,1991.675,1991.765,0.033
2024.02.13 19:30:00,1991.735,1991.905,1991.395,1991.895,0.06237
2024.02.13 19:35:00,1991.895,1992.405,1991.675,1992.395,0.06114
2024.02.13 19:40:00,1992.395,1992.405,1991.895,1992.275,0.03936
2024.02.13 19:45:00,1992.275,1992.335,1991.865,1991.885,0.05076
2024.02.13 19:50:00,1991.955,1992.255,1991.565,1991.765,0.01902
2024.02.13 19:55:00,1991.745,1991.745,1991.195,1991.705,0.02385
2024.02.13 20:00:00,1991.655,1992.125,1991.165,1991.735,0.03564
2024.02.13 20:05:00,1991.735,1992.295,1991.715,1991.935,0.02244
2024.02.13 20:10:00,1991.915,1992.735,1991.785,1992.385,0.04761
2024.02.13 20:15:00,1992.385,1992.895,1992.385,1992.695,0.0402
2024.02.13 20:20:00,1992.765,1992.795,1992.395,1992.545,0.01701
2024.02.13 20:25:00,1992.555,1992.775,1992.295,1992.375,0.01812
2024.02.13 20:30:00,1992.355,1993.075,1992.355,1993.025,0.01212
2024.02.13 20:35:00,1993.005,1993.205,1992.825,1992.825,0.01044
2024.02.13 20:40:00,1992.885,1993.245,1992.745,1993.195,0.01383
2024.02.13 20:45:00,1993.185,1993.585,1992.715,1992.725,0.01687
2024.02.13 20:50:00,1992.725,1993.105,1992.355,1992.675,0.02464
2024.02.13 20:55:00,1992.655,1992.785,1992.305,1992.525,0.02049
2024.02.13 21:00:00,1992.545,1992.675,1992.135,1992.595,0.01247
2024.02.13 21:05:00,1992.585,1992.885,1992.525,1992.775,0.00766
2024.02.13 21:10:00,1992.755,1992.855,1992.565,1992.775,0.0085
2024.02.13 21:15:00,1992.795,1993.315,1992.795,1993.035,0.00888
2024.02.13 21:20:00,1993.005,1993.225,1993.005,1993.155,0.00841
2024.02.13 21:25:00,1993.135,1993.145,1992.685,1992.935,0.03804
2024.02.13 21:30:00,1992.935,1993.468,1992.778,1993.348,0.06326
2024.02.13 21:35:00,1993.358,1993.358,1992.585,1992.738,0.09633
2024.02.13 21:40:00,1992.758,1992.758,1992.545,1992.628,0.08921
2024.02.13 21:45:00,1992.605,1992.658,1992.095,1992.275,0.06786
2024.02.13 21:50:00,1992.298,1992.988,1992.265,1992.798,0.05457
2024.02.13 21:55:00,1992.908,1993.075,1992.765,1992.855,0.03999
2024.02.13 23:00:00,1992.398,1993.248,1991.908,1991.908,0.12262
2024.02.13 23:05:00,1991.928,1992.498,1991.878,1992.228,0.06138
2024.02.13 23:10:00,1992.258,1992.605,1992.035,1992.035,0.01854
2024.02.13 23:15:00,1992.005,1992.045,1991.655,1991.705,0.015
2024.02.13 23:20:00,1991.705,1991.905,1991.515,1991.565,0.00552
2024.02.13 23:25:00,1991.515,1991.725,1991.515,1991.625,0.00636
2024.02.13 23:30:00,1991.635,1991.895,1991.555,1991.735,0.01128
2024.02.13 23:35:00,1991.775,1991.895,1991.655,1991.685,0.01152
2024.02.13 23:40:00,1991.655,1991.775,1991.465,1991.775,0.01992
2024.02.13 23:45:00,1991.785,1992.015,1991.665,1991.785,0.0204
2024.02.13 23:50:00,1991.775,1991.825,1990.655,1990.945,0.03833
2024.02.13 23:55:00,1991.205,1991.525,1990.965,1991.435,0.02502
2024.02.14 00:00:00,1991.425,1991.425,1990.775,1990.855,0.03048
2024.02.14 00:05:00,1990.855,1991.365,1990.735,1991.205,0.02508
2024.02.14 00:10:00,1991.205,1991.325,1990.915,1991.225,0.02664
2024.02.14 00:15:00,1991.245,1991.955,1991.195,1991.885,0.0294
2024.02.14 00:20:00,1991.935,1992.375,1991.865,1992.265,0.02784
